instrumenttype	position	symbol	pitch	octave	stroke	duration	rest_after	modifier	midinote	rootnote	sample	note_value
KANTILAN	KANTILAN_SANGSIH	a;	DANG	1	TREMOLO	1.0	0.0	NONE	[9]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	a:	DANG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[9]	GK KANTILAN ROOT		1.0
UGAL	UGAL	a;	DANG	1	TREMOLO	1.0	0.0	NONE	[9]	GK UGAL ROOT		1.0
UGAL	UGAL	a:	DANG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[9]	GK UGAL ROOT		1.0
TROMPONG	TROMPONG	a;	DANG	1	TREMOLO	1.0	0.0	NONE	[46]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	a:	DANG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[46]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	a;	DANG	1	TREMOLO	1.0	0.0	NONE	[9]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	a:	DANG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[9]	GK GENDER ROOT		1.0
REYONG	REYONG_3	a;	DANG	1	TREMOLO	1.0	0.0	NONE	[8]	GK REYONG ROOT		1.0
REYONG	REYONG_3	a:	DANG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK REYONG ROOT		1.0
REYONG	REYONG_4	a;	DANG	1	TREMOLO	1.0	0.0	NONE	[8]	GK REYONG ROOT		1.0
REYONG	REYONG_4	a:	DANG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK REYONG ROOT		1.0
TROMPONG	TROMPONG	a<;	DANG	2	TREMOLO	1.0	0.0	NONE	[51]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	a<:	DANG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[51]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	a<;	DANG	2	TREMOLO	1.0	0.0	NONE	[14]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	a<:	DANG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[14]	GK GENDER ROOT		1.0
KENDANG	KENDANG	9;	DE	None	TREMOLO	1.0	0.0	NONE	[3]	GK KENDANG DE	GK Kendang DE wadon.wav	1.0
KENDANG	KENDANG	9:	DE	None	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK KENDANG DE	GK Kendang DE wadon.wav	1.0
PEMADE	PEMADE_POLOS	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[2]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[2]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[2]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[2]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK KANTILAN ROOT		1.0
UGAL	UGAL	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[2]	GK UGAL ROOT		1.0
UGAL	UGAL	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK UGAL ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[2]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK GENDER ROOT		1.0
REYONG	REYONG_1	e,;	DENG	0	TREMOLO	1.0	0.0	NONE	[1]	GK REYONG ROOT		1.0
REYONG	REYONG_1	e,:	DENG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK REYONG ROOT		1.0
JEGOGAN	JEGOGAN	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[3]	GK JEGOGAN ROOT		1.0
JEGOGAN	JEGOGAN	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK JEGOGAN ROOT		1.0
CALUNG	CALUNG	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[3]	GK CALUNG ROOT	GK CALUNG DENG2.wav	1.0
CALUNG	CALUNG	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK CALUNG ROOT	GK CALUNG DENG2.wav	1.0
PENYACAH	PENYACAH	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[25]	GK PENYACAH ROOT		1.0
PENYACAH	PENYACAH	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[25]	GK PENYACAH ROOT		1.0
PEMADE	PEMADE_POLOS	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[7]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[7]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[7]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[7]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK KANTILAN ROOT		1.0
UGAL	UGAL	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[7]	GK UGAL ROOT		1.0
UGAL	UGAL	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK UGAL ROOT		1.0
TROMPONG	TROMPONG	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[44]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[44]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[7]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK GENDER ROOT		1.0
REYONG	REYONG_2	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[6]	GK REYONG ROOT	GK REYONG DENG3.wav	1.0
REYONG	REYONG_2	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK REYONG ROOT	GK REYONG DENG3.wav	1.0
REYONG	REYONG_3	e;	DENG	1	TREMOLO	1.0	0.0	NONE	[6]	GK REYONG ROOT	GK REYONG DENG3.wav	1.0
REYONG	REYONG_3	e:	DENG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK REYONG ROOT	GK REYONG DENG3.wav	1.0
TROMPONG	TROMPONG	e<;	DENG	2	TREMOLO	1.0	0.0	NONE	[49]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	e<:	DENG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[49]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	e<;	DENG	2	TREMOLO	1.0	0.0	NONE	[12]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	e<:	DENG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[12]	GK GENDER ROOT		1.0
REYONG	REYONG_4	e<;	DENG	2	TREMOLO	1.0	0.0	NONE	[11]	GK REYONG ROOT		1.0
REYONG	REYONG_4	e<:	DENG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[11]	GK REYONG ROOT		1.0
REYONG	REYONG_1	t;	DENGDING	None	TREMOLO	1.0	0.0	NONE	[1, 4]	GK REYONG ROOT		1.0
REYONG	REYONG_1	t:	DENGDING	None	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1, 4]	GK REYONG ROOT		1.0
JEGOGAN	JEGOGAN	i;	DING	1	TREMOLO	1.0	0.0	NONE	[1]	GK JEGOGAN ROOT		1.0
JEGOGAN	JEGOGAN	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK JEGOGAN ROOT		1.0
CALUNG	CALUNG	i;	DING	1	TREMOLO	1.0	0.0	NONE	[1]	GK CALUNG ROOT		1.0
CALUNG	CALUNG	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK CALUNG ROOT		1.0
PENYACAH	PENYACAH	i;	DING	1	TREMOLO	1.0	0.0	NONE	[23]	GK PENYACAH ROOT	GK PENYACAH DING3.wav	1.0
PENYACAH	PENYACAH	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[23]	GK PENYACAH ROOT	GK PENYACAH DING3.wav	1.0
PEMADE	PEMADE_POLOS	i;	DING	1	TREMOLO	1.0	0.0	NONE	[5]	GK PEMADE ROOT	GK PEMADE DING3.wav	1.0
PEMADE	PEMADE_POLOS	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK PEMADE ROOT	GK PEMADE DING3.wav	1.0
PEMADE	PEMADE_SANGSIH	i;	DING	1	TREMOLO	1.0	0.0	NONE	[5]	GK PEMADE ROOT	GK PEMADE DING3.wav	1.0
PEMADE	PEMADE_SANGSIH	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK PEMADE ROOT	GK PEMADE DING3.wav	1.0
KANTILAN	KANTILAN_POLOS	i;	DING	1	TREMOLO	1.0	0.0	NONE	[5]	GK KANTILAN ROOT	GK KANTILAN DING4.wav	1.0
KANTILAN	KANTILAN_POLOS	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK KANTILAN ROOT	GK KANTILAN DING4.wav	1.0
KANTILAN	KANTILAN_SANGSIH	i;	DING	1	TREMOLO	1.0	0.0	NONE	[5]	GK KANTILAN ROOT	GK KANTILAN DING4.wav	1.0
KANTILAN	KANTILAN_SANGSIH	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK KANTILAN ROOT	GK KANTILAN DING4.wav	1.0
UGAL	UGAL	i;	DING	1	TREMOLO	1.0	0.0	NONE	[5]	GK UGAL ROOT	GK UGAL DING2.wav	1.0
UGAL	UGAL	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK UGAL ROOT	GK UGAL DING2.wav	1.0
TROMPONG	TROMPONG	i;	DING	1	TREMOLO	1.0	0.0	NONE	[42]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[42]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	i;	DING	1	TREMOLO	1.0	0.0	NONE	[5]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK GENDER ROOT		1.0
REYONG	REYONG_1	i;	DING	1	TREMOLO	1.0	0.0	NONE	[4]	GK REYONG ROOT		1.0
REYONG	REYONG_1	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[4]	GK REYONG ROOT		1.0
REYONG	REYONG_2	i;	DING	1	TREMOLO	1.0	0.0	NONE	[4]	GK REYONG ROOT		1.0
REYONG	REYONG_2	i:	DING	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[4]	GK REYONG ROOT		1.0
PEMADE	PEMADE_POLOS	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[10]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[10]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[10]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[10]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK KANTILAN ROOT		1.0
UGAL	UGAL	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[10]	GK UGAL ROOT		1.0
UGAL	UGAL	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK UGAL ROOT		1.0
TROMPONG	TROMPONG	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[47]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[47]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[10]	GK GENDER ROOT	GK GENDER DING3.wav	1.0
GENDERRAMBAT	GENDERRAMBAT	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK GENDER ROOT	GK GENDER DING3.wav	1.0
REYONG	REYONG_3	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[9]	GK REYONG ROOT		1.0
REYONG	REYONG_3	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[9]	GK REYONG ROOT		1.0
REYONG	REYONG_4	i<;	DING	2	TREMOLO	1.0	0.0	NONE	[9]	GK REYONG ROOT		1.0
REYONG	REYONG_4	i<:	DING	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[9]	GK REYONG ROOT		1.0
PEMADE	PEMADE_POLOS	o,;	DONG	0	TREMOLO	1.0	0.0	NONE	[1]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	o,:	DONG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	o,;	DONG	0	TREMOLO	1.0	0.0	NONE	[1]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	o,:	DONG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	o,;	DONG	0	TREMOLO	1.0	0.0	NONE	[1]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	o,:	DONG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	o,;	DONG	0	TREMOLO	1.0	0.0	NONE	[1]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	o,:	DONG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK KANTILAN ROOT		1.0
UGAL	UGAL	o,;	DONG	0	TREMOLO	1.0	0.0	NONE	[1]	GK UGAL ROOT		1.0
UGAL	UGAL	o,:	DONG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK UGAL ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	o,;	DONG	0	TREMOLO	1.0	0.0	NONE	[1]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	o,:	DONG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[1]	GK GENDER ROOT		1.0
JEGOGAN	JEGOGAN	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[2]	GK JEGOGAN ROOT		1.0
JEGOGAN	JEGOGAN	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK JEGOGAN ROOT		1.0
CALUNG	CALUNG	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[2]	GK CALUNG ROOT		1.0
CALUNG	CALUNG	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK CALUNG ROOT		1.0
PENYACAH	PENYACAH	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[24]	GK PENYACAH ROOT		1.0
PENYACAH	PENYACAH	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[24]	GK PENYACAH ROOT		1.0
PEMADE	PEMADE_POLOS	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[6]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[6]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[6]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[6]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK KANTILAN ROOT		1.0
UGAL	UGAL	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[6]	GK UGAL ROOT		1.0
UGAL	UGAL	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK UGAL ROOT		1.0
TROMPONG	TROMPONG	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[43]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[43]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[6]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[6]	GK GENDER ROOT		1.0
REYONG	REYONG_1	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[5]	GK REYONG ROOT		1.0
REYONG	REYONG_1	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK REYONG ROOT		1.0
REYONG	REYONG_2	o;	DONG	1	TREMOLO	1.0	0.0	NONE	[5]	GK REYONG ROOT		1.0
REYONG	REYONG_2	o:	DONG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[5]	GK REYONG ROOT		1.0
TROMPONG	TROMPONG	o<;	DONG	2	TREMOLO	1.0	0.0	NONE	[48]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	o<:	DONG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[48]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	o<;	DONG	2	TREMOLO	1.0	0.0	NONE	[11]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	o<:	DONG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[11]	GK GENDER ROOT		1.0
REYONG	REYONG_3	o<;	DONG	2	TREMOLO	1.0	0.0	NONE	[10]	GK REYONG ROOT		1.0
REYONG	REYONG_3	o<:	DONG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK REYONG ROOT		1.0
REYONG	REYONG_4	o<;	DONG	2	TREMOLO	1.0	0.0	NONE	[10]	GK REYONG ROOT		1.0
REYONG	REYONG_4	o<:	DONG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[10]	GK REYONG ROOT		1.0
PENYACAH	PENYACAH	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[21]	GK PENYACAH ROOT		1.0
PENYACAH	PENYACAH	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[21]	GK PENYACAH ROOT		1.0
PEMADE	PEMADE_POLOS	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[3]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[3]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[3]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[3]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK KANTILAN ROOT		1.0
UGAL	UGAL	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[3]	GK UGAL ROOT		1.0
UGAL	UGAL	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK UGAL ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[3]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[3]	GK GENDER ROOT		1.0
REYONG	REYONG_1	u,;	DUNG	0	TREMOLO	1.0	0.0	NONE	[2]	GK REYONG ROOT		1.0
REYONG	REYONG_1	u,:	DUNG	0	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK REYONG ROOT		1.0
JEGOGAN	JEGOGAN	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[4]	GK JEGOGAN ROOT	GK JEGOGAN DUNG1.wav	1.0
JEGOGAN	JEGOGAN	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[4]	GK JEGOGAN ROOT	GK JEGOGAN DUNG1.wav	1.0
CALUNG	CALUNG	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[4]	GK CALUNG ROOT		1.0
CALUNG	CALUNG	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[4]	GK CALUNG ROOT		1.0
PENYACAH	PENYACAH	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[26]	GK PENYACAH ROOT		1.0
PENYACAH	PENYACAH	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[26]	GK PENYACAH ROOT		1.0
PEMADE	PEMADE_POLOS	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[8]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_POLOS	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[8]	GK PEMADE ROOT		1.0
PEMADE	PEMADE_SANGSIH	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK PEMADE ROOT		1.0
KANTILAN	KANTILAN_POLOS	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[8]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_POLOS	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[8]	GK KANTILAN ROOT		1.0
KANTILAN	KANTILAN_SANGSIH	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK KANTILAN ROOT		1.0
UGAL	UGAL	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[8]	GK UGAL ROOT		1.0
UGAL	UGAL	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK UGAL ROOT		1.0
TROMPONG	TROMPONG	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[45]	GK TROMPONG ROOT	GK TROMPONG DUNG2.wav	1.0
TROMPONG	TROMPONG	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[45]	GK TROMPONG ROOT	GK TROMPONG DUNG2.wav	1.0
GENDERRAMBAT	GENDERRAMBAT	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[8]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[8]	GK GENDER ROOT		1.0
REYONG	REYONG_2	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[7]	GK REYONG ROOT		1.0
REYONG	REYONG_2	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK REYONG ROOT		1.0
REYONG	REYONG_3	u;	DUNG	1	TREMOLO	1.0	0.0	NONE	[7]	GK REYONG ROOT		1.0
REYONG	REYONG_3	u:	DUNG	1	TREMOLO_ACCELERATING	1.0	0.0	NONE	[7]	GK REYONG ROOT		1.0
TROMPONG	TROMPONG	u<;	DUNG	2	TREMOLO	1.0	0.0	NONE	[50]	GK TROMPONG ROOT		1.0
TROMPONG	TROMPONG	u<:	DUNG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[50]	GK TROMPONG ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	u<;	DUNG	2	TREMOLO	1.0	0.0	NONE	[13]	GK GENDER ROOT		1.0
GENDERRAMBAT	GENDERRAMBAT	u<:	DUNG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[13]	GK GENDER ROOT		1.0
REYONG	REYONG_4	u<;	DUNG	2	TREMOLO	1.0	0.0	NONE	[12]	GK REYONG ROOT		1.0
REYONG	REYONG_4	u<:	DUNG	2	TREMOLO_ACCELERATING	1.0	0.0	NONE	[12]	GK REYONG ROOT		1.0
GONGS	GONGS	G;	GIR	None	TREMOLO	1.0	0.0	NONE	[2]	GK GIR	GK Gong.wav	1.0
GONGS	GONGS	G:	GIR	None	TREMOLO_ACCELERATING	1.0	0.0	NONE	[2]	GK GIR	GK Gong.wav	1.0
